"artist","title","key","song_url","artist_url"
"Ruff Endz","No More",2477,"59b121f5c1587af4dc1eb3f58babd067a98afc50","0d808d607ed1bf7da00d28f628a78920842e2bbd"
"Sonique","It Feels So Good",2489,"a8b203e7c4b81113938e59bad9d3607081c06892","5b00dcb5a243021954112f9215d2d450480b6a0e"
"Santana","Smooth",2756,"9f977ebb2e695502c8b1d3bd678ef706c9ea4ccb","406e5285c1d6ac887baae6852d876cd49cb4a893"
"Jennifer Lopez","If You Had My Love",2757,"044024003a62bfcddff14658005aee0cc5533510","91cabed2b7659a117c741b0d03baaab831e016fc"
"Christina Aguilera","Genie In A Bottle",2758,"8ecee53143507b9426fbc056eb2666a866e54a0d","7a3ad713f029e7789ab4d2959a1500b5f0e4fdb5"
"Ricky Martin","Livin' La Vida Loca",2759,"5fdf7aacfed97c3f3d476f58dac07b8214421acc","abb4ddc48ba8f40eb692a49f99867cca81f69242"
"TLC","No Scrubs",2760,"69daa711bddd8fe7aa9acf17106ca85cf1ccfa14","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Cher","Believe",2761,"fac166f83e526909bef1ee8446dfd8e3f0ccf861","6eebd51081d2ed1b00a13909c3daa6d563473f6d"
"Monica","Angel Of Mine",2762,"7959cec67ef0e5fb1ea39350970c601160624c79","9a19d21d2c6c02fa75534381703141ecc19c9a32"
"TLC","Unpretty",2763,"6b6dc4fe14511b523604bc25893defe6236c4f1c","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Britney Spears","..Baby One More Time",2764,"da2134a161f1cb34d17c2d6d7e77cc93d1c1e6f7","18f8f2204dd44ecaaaf587ce4429493f01887d93"
"Brandy","Have You Ever?",2765,"6e0b56073fbd4cc5290759e5175a0d0de1867c54","b1a0baabf3672cefcfb0eba0960328e9be7eb1b6"
"Mariah Carey","Heartbreaker",2766,"c4522db572fa316207364697ecd819f4fc2aa15c","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"Enrique Iglesias","Bailamos",2767,"b6024500f1a0354b439033bd8d16bc630df74a7e","ca10aaa3aeb61ec560772717122181e73b1197dd"
"Destiny's Child","Bills, Bills, Bills",2768,"5947a78d5f8dbf6cd776b9fef4aedda4c406f8ba","0b9c7433f423380d5644627bfe330cdef1361f05"
"Will Smith","Wild Wild West",2769,"3adf0f00d728e3ab23c7dd167dbaedfdcd2ef6fe","77e39183f67e558bed90fa0d111552aeffbd6681"
"Brian McKnight","Back At One",2770,"0f723387fdac72852026b01083b0d6573d1f46b7","1e9de5ccf0e607d7c4a5512289706d2ffadf6685"
"Whitney Houston","Heartbreak Hotel",2771,"a3b70a844a83bca8d3c6602e1c2681d18c96c1b9","e037aed94c3db80fec57245d5e8315d475bdb3c0"
"Puff Daddy","Satisfy You",2772,"8b8e7123bcb41d2e90325eb56b8ab40a4bfe08ef","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"Ricky Martin","She's All I Ever Had",2773,"a9e30d4cc470b81e51e73e4c29da6ae7a3e6b05f","abb4ddc48ba8f40eb692a49f99867cca81f69242"
"Sixpence None The Richer","Kiss Me",2774,"15689b6d7dc9bcbb5f476160fd573342827c83cf","c99c4a9a5597b4ac6d9b2fd8ff7bf92a93bd17de"
"Pearl Jam","Last Kiss",2775,"98609a653d88baf961226faf9555e60b0ad94616","750cfca2dcae8a991d79963158d480d9666cae82"
"K-Ci and JoJo","Tell Me It's Real",2776,"1cfe74156ce14c3f59ba3e9d7b37cab5cd0bbf31","04a75bd21aa71562c4c5c633b2386e68708f9e93"
"N'Sync","Music Of My Heart",2777,"","3617135f7c1798292c002bcb9a8a3f2d4d01ceb6"
"Jessica Simpson","I Wanna Love You Forever",2778,"ab83dc548ebdf5d229fa2fe68e4dc03684485ff8","577f3f86d35528976f624d75a66c480ef3340db9"
"LFO","Summer Girls",2779,"0986ff170e2a1bbd8f85d4fa8fddc46c3d5286d6","9d9feba016747dcb168056a8ca2ef10e8270d6e5"
"Sugar Ray","Every Morning",2780,"8f44a10c7b279459343b2709f609c17aa78b2c3b","0ea388d193bfc5ce7d5e8fd971669cb656c41e79"
"Marc Anthony","I Need To Know",2781,"66403c1f00e40679fac7e127c076e30abdfe604e","42e59aaa9fbf1e00cb130d023ba7d12808cebd13"
"Lou Bega","Mambo No. 5 ",2782,"085e154a4f2fcb73fbb5a97666bd1b31a92f3c7e","2396bafe85d56ce80ba0d7a0c2dbd7a5ead07200"
"Busta Rhymes","What's It Gonna Be?!",2783,"d691bae3a872992d1aa3739777c724b0af2619e8","50e33c2218751530ca64799b91555675342fcf88"
"Maxwell","Fortunate",2784,"873605270c25d8d2f1fa5255add1c1c36f803cd2","815eb3ad03f8527420d8013afb6c45e6420a5feb"
"Sarah McLachlan","Angel",2785,"fe703f824b494d3a131b87068b6c543f03047f9d","d14b58dad1a7864a14580a30bc61fdb2ac7be630"
"Mariah Carey","I Still Believe",2786,"14be3b056978f45343e23a3c914f4db594f07625","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
702,"Where My Girls At?",2787,"6ed15bced2dadd9d66bf26fb5ddcf0044b4de8d8","3774e360938384a8cc2f9355bb81930310de0d42"
"Smash Mouth","All Star",2788,"c33221b1fc27d2b96a7567c89c1f655480f46f46","ad5b5a83e9eabb893d0958bb264a4cdcad63d54b"
"Whitney Houston","It's Not Right But It's Okay",2789,"71354192824c7a25fa9e0903f40d0cee359e1c68","e037aed94c3db80fec57245d5e8315d475bdb3c0"
"Backstreet Boys, The","All I Have To Give",2790,"6d9dc75c96a8dc28a9db5a8d3143551b8f76d4f8","72f14915fafe405e7432115d4c192be747e974d3"
"JT Money","Who Dat",2791,"f8fcc0f28a39e36334dd127b099779b52c8b93c1","97af60b164fe1b951647d53f04dc01bfb9017d5d"
"Eagle-Eye Cherry","Save Tonight",2792,"51e465f29b643ca46c80019e3f394c39ed948b6b","195d65c4cac6d18563835028dc2864da251087e3"
"98 Degrees","The Hardest Thing",2793,"","a48ce3e63e9b3671534dbc59d6615e7c995984aa"
"Third Eye Blind","Jumper",2794,"16904dfcaeb1034c44d0816fd5a09300a0adf3cf","0805061a8fdca7692468cfccb6f662b78294c520"
"Garth Brooks","Lost In You",2795,"d6de55630a744f76b635ba994d4cdf73fab459ce","1f3c18d0f90195091a2b3efa95a6d4a50cc05a9a"
"Brandy and Monica","The Boy Is Mine",3071,"2088d99205c4e8386d3de07cb6ce257caa430766","b1a0baabf3672cefcfb0eba0960328e9be7eb1b6"
"R. Kelly","I'm Your Angel",3072,"abd6647df3dd0a7b884113905cae5d44dce002dd","f802598a3d8ca5d2b59257142b94874e100ac74d"
"Next","Too Close",3073,"9e7b0cc020ddb159a88abce4277a58285bf7fd20","cd593e7350dcd016d7476010bf57253a0cfdc81d"
"Monica","The First Night",3074,"4d76a8bb68c35edee4c616496abb4382d6e57c6b","9a19d21d2c6c02fa75534381703141ecc19c9a32"
"Aerosmith","I Don't Want To Miss A Thing",3075,"cb807aca1786ce663e5b533a17508df7ece2544a","c26e4282a450cc2d85c2d8f28b7859a14b541f81"
"K-Ci and JoJo","All My Life",3076,"bfbafd334c6f877255ed1b2e4b08cb7f2d48b2b8","04a75bd21aa71562c4c5c633b2386e68708f9e93"
"Will Smith","Gettin' Jiggy Wit It",3077,"46576be464f8b45bf713700b0fc72de76ee74f9c","77e39183f67e558bed90fa0d111552aeffbd6681"
"Savage Garden","Truly Madly Deeply",3078,"2b9ef8ca70a98cf694860b76ea5b06ff76553c38","8ee3ae2be735db6e0af48c01d537b2cd6d1d7b04"
"Janet","Together Again",3079,"b971d7670fd4891e4201b8b044ac95fe41971cf5","a97349805a222640eb094447cb592660b0e70541"
"Usher","Nice and Slow",3080,"f5f5dbedc890f8b2a43543da8bd17257b28e88aa","9b6c70c97fa4df03a0a1bfdbc05ce2d5be19f861"
"Lauryn Hill","Doo Wop ",3081,"e2d527c9652362bed26e25392e9456966f5eb620","5e30655d2e22219d56b54a158da2b856b78f9e52"
"Celine Dion","My Heart Will Go On",3082,"b98064ff7876dcefd0eca2fe5a5a24351cc27d5d","ab398cd7cc5f9b16fe4a6820d87f5b7485982f84"
"Divine","Lately",3083,"e2f24c8fe7950b6e261fb8e94b2a0161d9a95035","95fee1aaba7cfd4b4885be61294ca3d6ee2c51ac"
"Mariah Carey","My All",3084,"2c6321dc1f89cf87bf063b0ee0da992dcfa6ca99","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"Barenaked Ladies","One Week",3085,"fa23e220c1b5a7cba9b725f03b7e37ccefe985e4","b1a7713fa8c3728ddf08dfa47adb22f40823ef98"
"Shania Twain","You're Still The One",3086,"9dd9a541ac9dc0c365c1ef6f5dfbec236eab2ca2","b158cb581bd28dff0f9fec11894e84cdc538a23e"
"Deborah Cox","Nobody's Supposed To Be Here",3087,"10480540e1891b10d5f5c7c6896a8e495eb2f5ac","235f47fad8bdb65bf3b7f45c8729211df878ff08"
"Usher","My Way",3088,"591b0e08b371ab6162dfbb0e44f48660e303bd81","9b6c70c97fa4df03a0a1bfdbc05ce2d5be19f861"
"Montell Jordan","Let's Ride",3089,"32f2586ecec911f6f65e0318b9c7ec86d3fed7d7","21f5abc11df577b333e6ac4d71fea06c7e136527"
"Puff Daddy","It's All About The Benjamin's",3090,"","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"Madonna","Frozen",3091,"341387f87bfea45e4b0ac596fef2b740776962d1","1f20f49492af331e20a244b63e900e7ab4a42145"
"Jennifer Paige","Crush",3092,"fedc56c0e12bcc3e16f23e52075e8a47049d3619","bf8335e1062ec69c9d7208066874d24195e594aa"
"Dru Hill","How Deep Is Your Love",3093,"7ef7dc0110478ffe14238f945ad75cba748174b3","c2a7092c6175d2ed5c7dfca9de22121060e7060d"
"98 Degrees","Because Of You",3094,"","a48ce3e63e9b3671534dbc59d6615e7c995984aa"
"Sarah McLachlan","Adia",3095,"4766d2422267bd0f57ac3c141db3f81f38124acc","d14b58dad1a7864a14580a30bc61fdb2ac7be630"
"Destiny's Child","No, No, No Part II",3096,"","0b9c7433f423380d5644627bfe330cdef1361f05"
"Janet","I Get Lonely",3097,"e232547b0b5cfc5bcd26f6af4b820bfef7499353","a97349805a222640eb094447cb592660b0e70541"
"Backstreet Boys, The","Everybody ",3098,"331ae7f182384985b601fc75ae7f0e7a0c821de5","72f14915fafe405e7432115d4c192be747e974d3"
"Shania Twain","From This Moment On",3099,"9fa6d2de70eaef27fbd28295c04a98ac6d08064b","b158cb581bd28dff0f9fec11894e84cdc538a23e"
"Puff Daddy","Come With Me",3100,"","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"All Saints","Never Ever",3101,"a07f748e73d7d37cc364713747fb9c004e33778b","309b628e185a3fe3b5c915df6d2087e7cf6723f0"
"Puff Daddy","Been Around The World",3102,"8803f9fcdf16dd5c4eb8bfe071c78848dba30e8c","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"Nicole","Make It Hot",3103,"9f40ef508c7bec35c251013d55e90c9a06c34515","917426735224b1fea80b19198d8aa4001916f796"
"Edwin McCain","I'll Be",3104,"3bf5963076f900a99a498a09d205643824c70c58","7f39f18c2f483faa1d4b0d11c6abdd33a8525020"
"Public Announcement","Body Bumpin' Yippie-Yi-Yo",3105,"cdf8f8ba80e0df4846d0a6e8f957b965e49d40d5","f944612b50500fd0c05c373d696cc996a3d7e5ab"
"Madonna","Ray Of Light",3106,"d6c2108d2be7069c71bfe7af4e41124d83a1d097","1f20f49492af331e20a244b63e900e7ab4a42145"
"Elton John","Candle In The Wind",3417,"ac61132dfeddb737e9ebb6f96f8407adf1e0a898","d3e24f26140a24deebc402beee18de5f4ce96075"
"Puff Daddy and Faith Evans","I'll Be Missing You",3419,"37ceb6d86511275a3be9fc5a4696d4c4ff2f363e","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"Puff Daddy","Can't Nobody Hold Me Down",3420,"a2fe440a415bb798c09d2c1de66f3e3743674323","a7dc10ac643dc99b6de28a66f8c9189c48c4696e"
"Spice Girls, The","Wannabe",3421,"d9ae5aec748afbd464af3b2b4ef87f00139bc8dd","31d259ac0224423ae0e1bed08c4c1d5f0c6ee8f3"
"Hanson","MMMbop",3422,"73132a5b606f713a0e8858a5fba92582e7ec9e3c","92342858c67ce5e1496e0d7bf8e40aebaf16d556"
"Mariah Carey","Honey",3423,"a8bf7d19349fe516fa6b354156976d12688d99bf","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"Notorious B.I.G., The","Hypnotize",3424,"fafb6e2a97ac9cc1e8122d43f4399ecb4b11b4a1","c84fa657bfda54a366cc3284ac38f8e0e7bbcc2b"
"Notorious B.I.G., The","Mo Money, Mo Problems",3425,"271f00824c9a2ed12f3ffb105d3a3d181e4251a0","c84fa657bfda54a366cc3284ac38f8e0e7bbcc2b"
"Boyz II Men","4 Seasons Of Loneliness",3426,"ba9c66f456c1f3bd316fc8f1153321c212e4d76a","245f782de7dbddcdd635b852053cea3c32610775"
"Usher","You Make Me Wanna..",3427,"eb361e93c1d270881719c6911214a03b4be80371","9b6c70c97fa4df03a0a1bfdbc05ce2d5be19f861"
"LeAnn Rimes","How Do I Live",3428,"dfd7958f815b8496b20d48d905697be6bc1dec28","6fa5f340da31b63719418b2caa7a69d9ab938459"
"En Vogue","Don't Let Go ",3429,"be0773bbd19f63da1907b08f38baacec0f25578c","959e3a620098e5ee7be11dd8021fb3b9801cfddf"
"Meredith Brooks","Bitch",3430,"508870e159e4e672ce1c13f9b18655b62a229e29","97d040f0baf4f5f25703f622512bac47afd49ec2"
"Jewel","You Were Meant For Me",3431,"bcdcf12d5294a35a6cd4a5745e59360401cb208d","53c2172d035a546358d36b8cfac348a9e3fe9640"
"Backstreet Boys, The","Quit Playing Games ",3432,"5a5cd67d0a579b009ac54e296aa66ceca8c4c328","72f14915fafe405e7432115d4c192be747e974d3"
"Mark Morrison","Return Of The Mack",3433,"77bbf1e3bc27bfe6339579f71fc0b612391aa5e3","a8c1ddfb65dbf24f3388ad24f945ebd5a124469c"
"Spice Girls, The","Say You'll Be There",3434,"","31d259ac0224423ae0e1bed08c4c1d5f0c6ee8f3"
"Third Eye Blind","Semi-Charmed Life",3435,"14a7c5f918d8665cf88466ba52ada3481c2d164f","0805061a8fdca7692468cfccb6f662b78294c520"
"Monica","For You I Will",3436,"492b90435330c17eff65d5f567ef7441ef79c492","9a19d21d2c6c02fa75534381703141ecc19c9a32"
"LSG","My Body",3437,"3af75bf5a061cf1a89dbc0cd628b5e36e33fe816","2ec9135f30102aa7b0de40a52c4f89deb0f85234"
"Celine Dion","All By Myself",3438,"eba8278d693b267f95ba8bb42fb595392c3e13a9","ab398cd7cc5f9b16fe4a6820d87f5b7485982f84"
"Somethin' For The People","My Love Is The Shhh!",3439,"b5d9603c6903d173b490ac35b7ceecc803f56daa","5c750a8715ec467af4bee204b7171d8fec6db0a9"
"Dru Hill","In My Bed",3440,"2cb7491eb1b0f6239e17da178e9c82bf1eaee184","c2a7092c6175d2ed5c7dfca9de22121060e7060d"
"Spice Girls, The","2 Become 1",3441,"","31d259ac0224423ae0e1bed08c4c1d5f0c6ee8f3"
"Whitney Houston","I Believe In You And Me",3442,"8784eb0c78f498302ef3f1cdf77f8c7267c7c657","e037aed94c3db80fec57245d5e8315d475bdb3c0"
"Savage Garden","I Want You",3443,"44e40b95909072847dac5d1caf2176640c04a002","8ee3ae2be735db6e0af48c01d537b2cd6d1d7b04"
"Allure","All Cried Out",3444,"79edcc51c47a09b7395553d0a1569b213508bb68","cc81c12436f4efe6e93dbf8162b3636c4f0e343c"
"Bone Thugs N Harmony","Look Into My Eyes",3445,"55b9f044bb430ee07d5ff806a7473a9a5ab2291a","1a6e66ada7630181ed2455d03d90da52848adc3d"
"Mase","Feel So Good",3446,"5835088ff8c8a5db9bf31350319b02cd87aab8a7","cca01e8af02ab59023340c3f4125b82d8d477524"
"Verve Pipe, The","The Freshman",3447,"","c8c9190a8a546240e7a8d5d0ea772fa415dd3353"
"Los Del Rio","Macarena ",3758,"f1b6fb708d914b47ca3c6b799f059ca2cb741daf","5bbbb3721ad6d526e2bc212859647ed7a9f2476b"
"Toni Braxton","Un-Break My Heart",3759,"8c8ef2d1ce86251cc85c760ad54c780cfea73173","840ac476bcb43af4bb5415921e2df6cc6c3a7b42"
"Bone Thugs N Harmony","Tha Crossroads",3760,"b07075694abbce6b3ae9d48d95f16bf6b8924896","1a6e66ada7630181ed2455d03d90da52848adc3d"
"Celine Dion","Because You Loved Me",3761,"6cc9e03303d902f7e4408596fc086475957ae4b9","ab398cd7cc5f9b16fe4a6820d87f5b7485982f84"
"BLACKstreet","No Diggity",3762,"d887520d295cec271b8396b4c131f5f55348c3a3","563d9049e3eabc86862c70be5cc88d1b6349300c"
"Mariah Carey","Always Be My Baby",3763,"b1e31095de6722f08830226adaeaf91d54654bc5","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"2 Pac","How Do U Want It",3764,"28800ffad9997d9c7a5ce497f6d151c6a47843ce","e5d7f51fa244d7259de1a5d675359b57d36b14ed"
"Toni Braxton","You're Makin' Me High",3765,"8d07ecc08e29f85d32f3e15e11f705a3e27d32ad","840ac476bcb43af4bb5415921e2df6cc6c3a7b42"
"Donna Lewis","I Love You Always Forever",3766,"17a0534bdeee4390ec17bb17efcd1483780c82da","db5bd262a1c277bfd329c0e8c2342244f89a89dd"
"Celine Dion","It's All Coming Back To Me Now",3767,"04298d803b66686e5b0bce69401d2c95bf76e085","ab398cd7cc5f9b16fe4a6820d87f5b7485982f84"
"R. Kelly","I Believe I Can Fly",3768,"dab673ab5a5b13d3aef5f07bf45fe61c09da9330","f802598a3d8ca5d2b59257142b94874e100ac74d"
"Tony Rich Project","Nobody Knows",3769,"78dee0d54ec1701dc8f8632269b7b7aebbce60c4","8bded73660864f1a1eded9be8d3b77669d39e4c0"
"Brandy","Sittin' Up In My Room",3770,"1611d8f860f0886308f3c2156f117697bafa9fcb","b1a0baabf3672cefcfb0eba0960328e9be7eb1b6"
"Mary J. Blige","Not Gon' Cry",3771,"53972b898b703e2173970975a72b59457a1470f0","13156a87f06495a391752785420964fb116d20e0"
"Keith Sweat","Twisted",3772,"d7373f83c11623d3b2952fe06cd19b6d31534f30","ca4270a5e7a4aceb6ebda503d93ddab84e82fd53"
"Everything But The Girl","Missing",3773,"32d25f4587e54a5b148878ab1550ff03c69289a3","65724900107c1e9e512dbf928badbbc677a29460"
"Tracy Chapman","Give Me One Reason",3774,"21e293c4edf7cc7134436e5ac63705e18cc306da","70c74c19e60e3f27960cdd80247a2500b6008afd"
"Keith Sweat","Nobody",3775,"d571efb9ae9e8dc367efe40d1de5ef0d79bd0127","ca4270a5e7a4aceb6ebda503d93ddab84e82fd53"
"Quad City DJ's","C'Mon N' Ride It ",3776,"b72fc3a3ce445d52f9226d0baa82d55492927818","15950eb98e26639a3394bd40293704f4cacdb45f"
"LL Cool J","Loungin'",3777,"7fe451d0a466a5481a778f17528a2c68e4fac466","bbb1663a310398c0a4560c25500632ddb1b0fe04"
"New Edition","Hit Me Off",3778,"3f24544113a4cc1fbd33f4969694691af065d66a","b510e15f5303df839cbf0623b0b73a38b605b54e"
"Alanis Morissette","Ironic",3779,"37b77ae55408ab2bc2e46759c9c4ddd823d33fc0","2359bf20953a8089891f756c0abbe9f90c78ad90"
"Merril Bainbridge","Mouth",3780,"c2cebf6c0f58daffb641c75c0dbf96a319439f8f","143266d868caf05ca0b5e75ee82f1d811ee73ed1"
"R. Kelly","Down Low ",3781,"4eef9e9a32d46f75d5f42bfbda8ca9a6e3374087","f802598a3d8ca5d2b59257142b94874e100ac74d"
"Joan Osborne","One Of Us",3782,"342895668897425d206045a910f3a3bf7869c9d9","cd7e80c5762457a91d02d84a0ca5c1a1b230b595"
"No Mercy","Where Do You Go",3783,"b69730707533459abbdf60d6babd0010d0acf096","4127f60df48106ebc8a22bbf6937ef7dbf44436f"
"Eric Clapton","Change The World",3784,"b20746a1d6e1021339915ad62665280402869263","4202344e476ea35b94b7ace09c19e5ba73d0ef9b"
"Coolio","1,2,3,4 ",3785,"71a626b3ef92ac8adcec247e481dc7e1f216ebb3","c98cf3fc7ff0cbd281f29c148e306bd841fc9f92"
"Goo Goo Dolls","Name",3786,"4593361b020e02493ad185554f231124f05ab969","194e83b1ed04af632f7c7800a976c771cf0d91ca"
"R. Kelly","I Can't Sleep Baby ",3787,"13693a391c3498d2a752866825840efb487f77c1","f802598a3d8ca5d2b59257142b94874e100ac74d"
"SWV","You're The One",3788,"81c5c27af25d88df6d18be6e288bb9164d444c15","75478945793401f65204679b7868ea9a5f513640"
"Deep Blue Something","Breakfast At Tiffany's",3789,"6d119955883563ac7674a9404b9ce41ac9f5a582","a3dc219d1eb97dd2b191a1ae1593ff2077270610"
"2 Pac","California Love",3792,"ca5dbeef42619bd61e5ef642d4069b8ca5b078f7","e5d7f51fa244d7259de1a5d675359b57d36b14ed"
"Mariah Carey","One Sweet Day",4082,"8df74dd38c5d1ada2b22ca0e74d8a5c94dea4d2f","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"Mariah Carey","Fantasy",4083,"e21e6540a41559957c02ec623c620c03646686ae","6f0a4da1b1e4addd84be4c177a63fcbb721d6453"
"TLC","Waterfalls",4084,"0d6910587f1e6081f7016d8bc2ec7ab94cf5f0fe","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Madonna","Take A Bow",4085,"ac77377ff8a8f26a26306310d8d5d791051740c8","1f20f49492af331e20a244b63e900e7ab4a42145"
"Montell Jordan","This Is How We Do It",4086,"d91fd875a55720a79cdc4848807d42c688ffd531","834812be3e7badefc415917171e04d5f2c886600"
"Bryan Adams","Have You Ever Really Loved A Woman?",4087,"9586016e392d352c0a3ab2ca010ed5bba8be0fdb","ff6ff14a8fea8d745d9e48919850b2cfaf3b8cdc"
"TLC","Creep",4088,"c3ce84cfd8685cd2e64591819f55492332dd3007","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Coolio","Gangsta's Paradise",4089,"48b5db8fc733af67cb187842a1589358607d046c","c98cf3fc7ff0cbd281f29c148e306bd841fc9f92"
"Seal","Kiss From A Rose",4090,"829c43d9ebc35befea511e6009adf5a115eba387","191134b295d458c9972c2f7c28b35a0605b2ca94"
"Whitney Houston","Exhale ",4091,"262074b4e93b82e30cd8d5b6a664a33608691df3","e037aed94c3db80fec57245d5e8315d475bdb3c0"
"Michael Jackson","You Are Not Alone",4092,"eb425858b5b246592c171386d2582b4193daa915","e8f489fb953e2d1cb00d1c18c903d6149cb1196d"
"Soul For Real","Candy Rain",4093,"1ac4c4fe643046b2675f3701649cba380d61f9f7","26bd2d415663127aa897c92d807c6ee87d9d0809"
"Monica","Don't Take It Personal",4094,"9b2778d76c956ade5e409a47bf77f101d41da15c","9a19d21d2c6c02fa75534381703141ecc19c9a32"
"TLC","Red Light Special",4095,"b8bde0d8633281c9e1e6fb990e631148fff85889","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Notorious B.I.G., The","One More Chance-Stay With Me",4096,"5057163191b2c2ed240eb9a1ce7d92be29ffc15e","c84fa657bfda54a366cc3284ac38f8e0e7bbcc2b"
"Adina Howard","Freak Like Me",4097,"4109e2654f907e8b9bcf2541fdf0c2445080b632","f14a8e0880c0c835edd487dcbe8e3fec22b1ad01"
"Boyz II Men","Water Runs Dry",4098,"51c6f36e6c2e7ac98a44f8619aa84fc5d951d380","245f782de7dbddcdd635b852053cea3c32610775"
"Nicki French","Total Eclipse Of The Heart",4099,"6a5d0e19ebc021505553a09b1fc0207ab700c96f","06132b4569acafdf45970647967af67286af18f6"
"LL Cool J","Hey Lover",4100,"910dc85ea59eb8f6d23bc6437829ea81d91c4f88","bbb1663a310398c0a4560c25500632ddb1b0fe04"
"Janet Jackson","Runaway",4101,"9954a34f995f30f27906dbf7f3a5d0c3847aaf46","a97349805a222640eb094447cb592660b0e70541"
"Shaggy","Boombastic",4102,"cad2b944f23c1fb436b2efbda6d0f32dfb4a94a8","a9e15be975540b5317c3b8aa84ae53814f56608d"
"Real McCoy","Run Away",4103,"cc906a283abdff0845fe27353f37ad1bf63a4233","d2d9c8747260d91dc3669a6e0fd7cc701ca1cddb"
"Method Man","I'll Be There For You",4104,"865501acfa300c09faa28b32def8fa66ab50be44","849e48070f3f8c8371e41f182bec7df816bf47b9"
"Dionne Farris","I Know",4105,"","345817abd20484a69c34f51389ace6be39a670d2"
"Brandy","Baby",4106,"8095d08a3fe839b39dceffbb1ff14fff20d0d117","b1a0baabf3672cefcfb0eba0960328e9be7eb1b6"
"R. Kelly","You Remind Me Of Something",4107,"52ed17cf1d253b67283b83e2bd73e6810b0b3376","f802598a3d8ca5d2b59257142b94874e100ac74d"
"Vanessa Williams","Colors Of The Wind",4108,"6ace901fb2789a15cdfc7ddee114e794eff2bee7","bb17de8d8ed0f0163b21a58f91fc0ba4eb676c3c"
"Sheryl Crow","Strong Enough",4109,"c803a10261874944b4d40d9c64b1458680173ffa","01163eaf5a07ea2031bea58d7baf730cdc85c005"
"TLC","Diggin' On You",4110,"9e880d80ece874f84648d594aacb331261be9b22","b180c8e96d5b791ac1a20b285df8874ed6c89a50"
"Groove Theory","Tell Me",4111,"9c6a096aeb635c71a38b30f973b4a2d8da17a588","572866c52573ffb0a5c3ab37486b9e5f5895fa51"
"Michael Jackson","Scream",4112,"9a7b78842606df0c12021cba73e6883f6757387b","e8f489fb953e2d1cb00d1c18c903d6149cb1196d"
"All-4-One","I Can Love You Like That",4113,"a4a8381b064ec2d6af26808f94b8e2ad8a95e21f","78f66d20f82286dfaaef8d25f4b0c412c0dbf6ed"
"Des'ree","You Gotta Be",4114,"6ff8e75578f2095e101a46cb349410c20c4cdd18","c9f45374b4078d16ed8208e59a7fa8fa38c7a527"
"Notorious B.I.G., The","The What",4427,"a9bed6a04432ac1dd1116ab547934bb31ef6b0ab","849e48070f3f8c8371e41f182bec7df816bf47b9"
"Boyz II Men","I'll Make Love To You",4439,"f4021f3c7740c488657326915837c4d40fdd9002","245f782de7dbddcdd635b852053cea3c32610775"
"All-4-One","I Swear",4440,"2b3d3e4358e20b245736b6f250fb1445da8e7c6b","78f66d20f82286dfaaef8d25f4b0c412c0dbf6ed"
"Ace Of Base","The Sign",4441,"304efabb42448c99202a7659e43b502a6324d981","e4ebbd0d86833b6e7150be025314e5dd5fab66eb"
"Boyz II Men","On Bended Knee",4442,"b3d4561dc4480fe5d6173dff634c1af4b261802b","245f782de7dbddcdd635b852053cea3c32610775"
"Celine Dion","The Power Of Love",4443,"75434b31d8ebc0f94d9c886e3217c5574759a137","ab398cd7cc5f9b16fe4a6820d87f5b7485982f84"
"R. Kelly","Bump N' Grind",4444,"9fcf4a7c804be2a56ab26b18ca755be8a0a68afe","f802598a3d8ca5d2b59257142b94874e100ac74d"
"Lisa Loeb and Nine Stories","Stay",4445,"395ea5f63e7c0375529493a5f4bf5c58a8ff73f0","09ec9549038aa5ee8cd301ed1f98b360a20afab8"
"Bryan Adams","All For Love",4446,"e5b6be21c01902ddc2d4ec485eb253062ae9d70f","ff6ff14a8fea8d745d9e48919850b2cfaf3b8cdc"
"Ini Kamoze","Here Comes The Hotstepper",4447,"f319b2eb443e43c8b52785d96f79a047ef7315d7","8ad24a4be479dff0c125e4cce920a3ba469913a7"
"Sheryl Crow","All I Wanna Do",4448,"00f422a1672b978feb97b4cfb3eefc616c780cff","01163eaf5a07ea2031bea58d7baf730cdc85c005"
"Madonna","I'll Remember",4449,"75c3ccd04bf7976aa0a6c104a14e897ffd8c1758","1f20f49492af331e20a244b63e900e7ab4a42145"
"Warren G","Regulate",4450,"5883361a0af57827d8f7bb78688bf5ea0709551f","6ad86c8494754363d8a7e45c59744aba89e36412"
